           1 ,            1 ,   0.71985184326930030      ,    7.9173819264167914E-004 ,    9.0980250370197567E-004
           1 ,            2 ,   0.71984388665596355      ,    7.4985497039122364E-004 ,   -2.5658115750967761E-003
           1 ,            3 ,   0.71983638845447717      ,    6.9175462118410073E-004 ,    1.0439465514618233E-003
           1 ,            4 ,   0.71983519115642658      ,    6.2022671975981911E-004 ,   -2.3976101980799527E-003
           1 ,            5 ,   0.71983641725408443      ,    5.3849354153851197E-004 ,    1.2731805154601395E-003
           1 ,            6 ,   0.71983796073164719      ,    4.5087297776537941E-004 ,   -2.1463952809266384E-003
           1 ,            7 ,   0.71984289502608434      ,    3.6084357063411474E-004 ,    1.5725740569660224E-003
           1 ,            8 ,   0.71984289057626694      ,    2.7331531067363032E-004 ,   -1.8386062024874790E-003
           1 ,            9 ,   0.71984785634707016      ,    1.9129122442462890E-004 ,    1.9066909303275597E-003
           1 ,           10 ,   0.71984526765066048      ,    1.1920441639323510E-004 ,   -1.5145971170757292E-003
           1 ,           11 ,   0.71985037505646521      ,    5.8939780494875957E-005 ,    2.2247355071093708E-003
           1 ,           12 ,   0.71984832163174184      ,    1.3643714852666183E-005 ,   -1.2303246151578436E-003
           1 ,           13 ,   0.71985667350843074      ,   -1.6119176784690205E-005 ,    2.4646467399836503E-003
           1 ,           14 ,   0.71986012085140005      ,   -2.8746618696651778E-005 ,   -1.0476819133528204E-003
           1 ,           15 ,   0.71987451304696903      ,   -2.4690351568750151E-005 ,    2.5686453260534521E-003
           1 ,           16 ,   0.71988641411863508      ,   -3.7585267002423501E-006 ,   -1.0151810923190610E-003
           1 ,           17 ,   0.71990600623311196      ,    3.3014175381363030E-005 ,    2.5041721851149219E-003
           1 ,           18 ,   0.71992457339531635      ,    8.4475458397736063E-005 ,   -1.1482857058698007E-003
           1 ,           19 ,   0.71994395379675002      ,    1.4914380934697027E-004 ,    2.2791151387874407E-003
           1 ,           20 ,   0.71996291817302338      ,    2.2432984270365059E-004 ,   -1.4203726424554483E-003
           1 ,           21 ,   0.71997433116646969      ,    3.0796481857945718E-004 ,    1.9424054710568193E-003
           1 ,           22 ,   0.71998609116434509      ,    3.9572373061423866E-004 ,   -1.7698838971390177E-003
           1 ,           23 ,   0.71998355317138352      ,    4.8497608494027598E-004 ,    1.5688678328158788E-003
           1 ,           24 ,   0.71998333693864869      ,    5.7026837800164081E-004 ,   -2.1205141517271712E-003
           1 ,           25 ,   0.71996619172111886      ,    6.4892679078716652E-004 ,    1.2354540932294155E-003
           1 ,           26 ,   0.71995474469309551      ,    7.1553916623697423E-004 ,   -2.4047184220968329E-003
           1 ,           27 ,   0.71992846839285529      ,    7.6821277324100822E-004 ,    9.9990406980827768E-004
           1 ,           28 ,   0.71991159691875417      ,    8.0289619084430541E-004 ,   -2.5799186373503531E-003
           1 ,           29 ,   0.71988520566388392      ,    8.1910946306179382E-004 ,    8.9063630521503596E-004
           1 ,           30 ,   0.71987036822359474      ,    8.1503210100755522E-004 ,   -2.6316710077977762E-003
           2 ,            1 ,   0.71987048648600405      ,   -5.1584025135265987E-004 ,    9.3583557037184013E-004
           2 ,            2 ,   0.71987114143679498      ,   -6.1487807115511751E-004 ,   -2.6540345041921923E-003
           2 ,            3 ,   0.71987117886495366      ,   -6.9030773565919451E-004 ,    1.0693123656104471E-003
           2 ,            4 ,   0.71987759297853082      ,   -7.4155366964029812E-004 ,   -2.4859471615067373E-003
           2 ,            5 ,   0.71988485630061916      ,   -7.6986492997789503E-004 ,    1.2996810298945853E-003
           2 ,            6 ,   0.71989159556243443      ,   -7.7697728523919119E-004 ,   -2.2328554473916022E-003
           2 ,            7 ,   0.71990008370074277      ,   -7.6466315885248656E-004 ,    1.6032111830746665E-003
           2 ,            8 ,   0.71990226220362019      ,   -7.3460893848516164E-004 ,   -1.9198370638060325E-003
           2 ,            9 ,   0.71990810226843027      ,   -6.8741867371661296E-004 ,    1.9454352743915602E-003
           2 ,           10 ,   0.71990481066311196      ,   -6.2377921893376313E-004 ,   -1.5867576533442804E-003
           2 ,           11 ,   0.71990844720731861      ,   -5.4327760223723046E-004 ,    2.2749860209514165E-003
           2 ,           12 ,   0.71990331768420124      ,   -4.4669630937132614E-004 ,   -1.2909918339880798E-003
           2 ,           13 ,   0.71990833672552179      ,   -3.3439242489370624E-004 ,    2.5272233318183652E-003
           2 ,           14 ,   0.71990691211929070      ,   -2.0939034590657210E-004 ,   -1.0976096391328715E-003
           2 ,           15 ,   0.71991650672953689      ,   -7.4756487486282882E-005 ,    2.6406385588752727E-003
           2 ,           16 ,   0.71992227347055904      ,    6.2942107605601494E-005 ,   -1.0586910879166883E-003
           2 ,           17 ,   0.71993595235199226      ,    1.9752787718766755E-004 ,    2.5795243018751808E-003
           2 ,           18 ,   0.71994772735141233      ,    3.1985433776765109E-004 ,   -1.1918956497438610E-003
           2 ,           19 ,   0.71996060795692163      ,    4.2245303861470067E-004 ,    2.3507444299414055E-003
           2 ,           20 ,   0.71997298847279323      ,    4.9672984033434758E-004 ,   -1.4703500549699676E-003
           2 ,           21 ,   0.71997823387698301      ,    5.3714551252047782E-004 ,    2.0047690470908091E-003
           2 ,           22 ,   0.71998481300957440      ,    5.3936026442053789E-004 ,   -1.8300229343844491E-003
           2 ,           23 ,   0.71997772607266164      ,    5.0256633032195715E-004 ,    1.6196566382733460E-003
           2 ,           24 ,   0.71997504747050844      ,    4.2884700435209388E-004 ,   -2.1912384404491362E-003
           2 ,           25 ,   0.71995626737362306      ,    3.2284231742798082E-004 ,    1.2756731132899126E-003
           2 ,           26 ,   0.71994603150777214      ,    1.9239229545069285E-004 ,   -2.4838065686472186E-003
           2 ,           27 ,   0.71992176051570000      ,    4.5736905306618520E-005 ,    1.0325321419368482E-003
           2 ,           28 ,   0.71990984560542881      ,   -1.0672471715367458E-004 ,   -2.6642191973673944E-003
           2 ,           29 ,   0.71988880029448965      ,   -2.5655216918783259E-004 ,    9.1883943425499174E-004
           2 ,           30 ,   0.71988164764413076      ,   -3.9478298075469901E-004 ,   -2.7186564259943998E-003
           3 ,            1 ,   0.71987443347569657      ,    7.9213357228572628E-004 ,    9.5853705506325536E-004
           3 ,            2 ,   0.71988301201582527      ,    7.2822133957393758E-004 ,   -2.7184108027766985E-003
           3 ,            3 ,   0.71988991247940470      ,    6.4740373724404712E-004 ,    1.0939372816354388E-003
           3 ,            4 ,   0.71990302935094919      ,    5.5412511272537226E-004 ,   -2.5479852110462499E-003
           3 ,            5 ,   0.71991557921953275      ,    4.5238575252224908E-004 ,    1.3272195362441298E-003
           3 ,            6 ,   0.71992671025250199      ,    3.4824525807822894E-004 ,   -2.2917104368423750E-003
           3 ,            7 ,   0.71993824253084793      ,    2.4594526270277199E-004 ,    1.6351389241457948E-003
           3 ,            8 ,   0.71994220496444128      ,    1.5165481028579146E-004 ,   -1.9739099005796762E-003
           3 ,            9 ,   0.71994887547417674      ,    6.8698079030212006E-005 ,    1.9838596893187320E-003
           3 ,           10 ,   0.71994502642436942      ,    1.7997127662892069E-006 ,   -1.6340418964912735E-003
           3 ,           11 ,   0.71994763319503252      ,   -4.7520315814681087E-005 ,    2.3217298526570702E-003
           3 ,           12 ,   0.71994001286427023      ,   -7.6902085710613171E-005 ,   -1.3303482842082731E-003
           3 ,           13 ,   0.71994240948868782      ,   -8.6730598523842458E-005 ,    2.5823690261114287E-003
           3 ,           14 ,   0.71993681985516356      ,   -7.6922751681873314E-005 ,   -1.1301078292705630E-003
           3 ,           15 ,   0.71994224657436512      ,   -4.9077946124919476E-005 ,    2.7015854137756976E-003
           3 ,           16 ,   0.71994234543736235      ,   -4.6474272424268081E-006 ,   -1.0879811709223872E-003
           3 ,           17 ,   0.71995039024240604      ,    5.4418039902686251E-005 ,    2.6413669078157978E-003
           3 ,           18 ,   0.71995543262720563      ,    1.2573919486218648E-004 ,   -1.2231749703445211E-003
           3 ,           19 ,   0.71996175374321525      ,    2.0737417391274957E-004 ,    2.4079253664591382E-003
           3 ,           20 ,   0.71996735830063552      ,    2.9604866965901979E-004 ,   -1.5084179734314131E-003
           3 ,           21 ,   0.71996632464768640      ,    3.8961991279916884E-004 ,    2.0531369582883680E-003
           3 ,           22 ,   0.71996761347596461      ,    4.8371369237250561E-004 ,   -1.8774852268285990E-003
           3 ,           23 ,   0.71995611670409720      ,    5.7575540113197503E-004 ,    1.6578478143031334E-003
           3 ,           24 ,   0.71995114638212532      ,    6.6051718866646614E-004 ,   -2.2477793544485015E-003
           3 ,           25 ,   0.71993115416789510      ,    7.3527176257947734E-004 ,    1.3051904589345834E-003
           3 ,           26 ,   0.71992245712431935      ,    7.9492037031073722E-004 ,   -2.5467869849451867E-003
           3 ,           27 ,   0.71990063436769314      ,    8.3735030605320453E-004 ,    1.0566412329441725E-003
           3 ,           28 ,   0.71989383765019488      ,    8.5893118617387510E-004 ,   -2.7301402866466815E-003
           3 ,           29 ,   0.71987827412080396      ,    8.5895513246680630E-004 ,    9.4099641782750029E-004
           3 ,           30 ,   0.71987855007352830      ,    8.3632280220963555E-004 ,   -2.7846204965584591E-003
           4 ,            1 ,   0.71987447282721295      ,   -5.1132097634522125E-004 ,    9.7719020360560131E-004
           4 ,            2 ,   0.71989028887163542      ,   -6.2706636469918894E-004 ,   -2.7562304591162786E-003
           4 ,            3 ,   0.71990330746627507      ,   -7.1972563827030840E-004 ,    1.1172889714988234E-003
           4 ,            4 ,   0.71992194048652436      ,   -7.8731942022694848E-004 ,   -2.5809051851382004E-003
           4 ,            5 ,   0.71993856781068299      ,   -8.3056322690278203E-004 ,    1.3552257602988788E-003
           4 ,            6 ,   0.71995261968411639      ,   -8.4973853672508392E-004 ,   -2.3202057019022205E-003
           4 ,            7 ,   0.71996585326560458      ,   -8.4603833000114221E-004 ,    1.6675536808261214E-003
           4 ,            8 ,   0.71997025691988370      ,   -8.2013048190010432E-004 ,   -1.9982999004986650E-003
           4 ,            9 ,   0.71997670264088454      ,   -7.7237229940770025E-004 ,    2.0207597687982464E-003
           4 ,           10 ,   0.71997147033830677      ,   -7.0328574836528868E-004 ,   -1.6543001587910923E-003
           4 ,           11 ,   0.71997258065457714      ,   -6.1276390142737697E-004 ,    2.3632480330762541E-003
           4 ,           12 ,   0.71996235281937371      ,   -5.0236737411135353E-004 ,   -1.3466952248130022E-003
           4 ,           13 ,   0.71996233311120195      ,   -3.7322581614433910E-004 ,    2.6278450122679360E-003
           4 ,           14 ,   0.71995313792614535      ,   -2.2976497686206452E-004 ,   -1.1438805256831367E-003
           4 ,           15 ,   0.71995517792989305      ,   -7.5952011054258604E-005 ,    2.7488562906379755E-003
           4 ,           16 ,   0.71995065209690512      ,    8.0183745727691608E-005 ,   -1.1019992496630120E-003
           4 ,           17 ,   0.71995420680773292      ,    2.3180480621222196E-004 ,    2.6868841860613396E-003
           4 ,           18 ,   0.71995375262843309      ,    3.6874354590861805E-004 ,   -1.2411432693521594E-003
           4 ,           19 ,   0.71995473564446733      ,    4.8328391658261020E-004 ,    2.4478309567993648E-003
           4 ,           20 ,   0.71995466463658797      ,    5.6645935739554074E-004 ,   -1.5335696851463017E-003
